"","receiver_id","receiver_player_name","Pos","posteam","complete_pass","yards_gained","G"
"10658","00-0029137","A.Jeffery","WR","PHI",1,6,7
"10659","00-0032211","T.Lockett","WR","SEA",1,18,16
"10660","00-0033387","J.Hollister","TE","SEA",0,0,16
"10661","00-0035640","D.Metcalf","WR","SEA",1,52,16
"10662","00-0033589","D.Moore","WR","SEA",1,1,16
"10663","00-0033594","C.Carson","RB","SEA",1,6,12
"10664","00-0032211","T.Lockett","WR","SEA",1,2,16
"10665","00-0035640","D.Metcalf","WR","SEA",1,17,16
"10666","00-0036387","J.Reagor","WR","PHI",0,0,11
"10667","00-0034414","B.Scott","RB","PHI",1,10,16
"10668","00-0033733","G.Ward","WR","PHI",0,0,16
"10669","00-0036387","J.Reagor","WR","PHI",1,8,11
"10670","00-0035243","M.Sanders","RB","PHI",1,2,12
"10671","00-0034351","D.Goedert","TE","PHI",1,3,11
